incidentId,machineId,machineType,incidentType,incidentDate,severity
1394,035,Carregadeira,Falha no sistema hidráulico,2023-05-12,Média
1395,018,Caminhão Fora de Estrada,Desgaste das pastilhas de freio,2024-10-29,Baixa
1396,043,Caminhão Fora de Estrada,Quebra do eixo traseiro,2023-02-09,Crítica
1397,090,Perfuratriz,Falha no compressor de ar,2023-04-09,Alta
1398,039,Britador Primário,Rompimento de correias,2020-02-29,Crítica
1399,114,Caminhão Fora de Estrada,Falha no sistema de transmissão,2017-12-27,Alta
1400,023,Britador Primário,Bloqueio por material,2022-11-26,Média
1401,036,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2023-09-10,Média
1402,099,Escavadeira Hidráulica,Falha no sistema de rotação,2024-12-24,Alta
1403,110,Perfuratriz,Vazamento de combustível,2024-07-18,Média
1404,036,Escavadeira Hidráulica,Desgaste dos dentes da caçamba,2020-12-10,Baixa
1405,071,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2019-07-02,Média
1406,064,Carregadeira,Superaquecimento do motor,2023-06-24,Alta
1407,007,Carregadeira,Superaquecimento do motor,2021-04-22,Alta
1408,053,Caminhão Fora de Estrada,Falha no sistema de transmissão,2020-02-25,Alta
1409,101,Perfuratriz,Vazamento de combustível,2024-12-11,Média
1410,014,Caminhão Fora de Estrada,Falha no sistema de transmissão,2021-07-05,Alta
1411,127,Caminhão Fora de Estrada,Quebra do eixo traseiro,2024-06-01,Crítica
1412,029,Carregadeira,Falha no sistema hidráulico,2023-06-26,Média
1413,128,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2022-11-21,Média
1414,136,Caminhão Fora de Estrada,Desgaste das pastilhas de freio,2022-08-06,Baixa
1415,093,Escavadeira Hidráulica,Falha no sistema de rotação,2021-04-02,Alta
1416,034,Carregadeira,Danos na caçamba de carga,2022-09-04,Crítica
1417,146,Carregadeira,Danos na caçamba de carga,2024-09-02,Crítica
1418,094,Escavadeira Hidráulica,Desgaste dos dentes da caçamba,2018-02-23,Baixa
1419,121,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2023-11-17,Média
1420,005,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2022-08-02,Média
1421,004,Escavadeira Hidráulica,Falha no sistema de rotação,2019-08-21,Alta
1422,056,Britador Primário,Bloqueio por material,2022-10-25,Média
1423,016,Perfuratriz,Quebra do motor de perfuração,2023-11-17,Crítica
1424,130,Perfuratriz,Vazamento de combustível,2024-11-25,Média
1425,129,Caminhão Fora de Estrada,Quebra do eixo traseiro,2021-03-22,Crítica
1426,109,Escavadeira Hidráulica,Quebra do cilindro hidráulico,2023-07-28,Crítica
1427,022,Escavadeira Hidráulica,Desgaste dos dentes da caçamba,2023-07-19,Baixa
1428,072,Carregadeira,Desgaste dos pneus,2023-02-09,Baixa
1429,080,Perfuratriz,Desgaste da broca,2023-05-31,Baixa
1430,131,Caminhão Fora de Estrada,Falha no sistema de transmissão,2020-04-18,Alta
1431,040,Caminhão Fora de Estrada,Vazamento de óleo do motor,2016-02-09,Média
1432,101,Perfuratriz,Desgaste da broca,2024-12-23,Baixa
1433,080,Perfuratriz,Quebra do motor de perfuração,2019-11-16,Crítica
1434,062,Perfuratriz,Desgaste da broca,2024-09-16,Baixa
1435,063,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2021-04-23,Média
1436,112,Carregadeira,Desgaste dos pneus,2024-01-25,Baixa
1437,117,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2023-06-05,Média
1438,080,Perfuratriz,Falha no compressor de ar,2016-10-14,Alta
1439,031,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2019-01-17,Média
1440,036,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2020-03-31,Média
1441,042,Caminhão Fora de Estrada,Quebra do eixo traseiro,2024-06-27,Crítica
1442,089,Caminhão Fora de Estrada,Vazamento de óleo do motor,2024-12-25,Média
1443,043,Caminhão Fora de Estrada,Vazamento de óleo do motor,2017-08-31,Média
1444,033,Escavadeira Hidráulica,Falha no sistema de rotação,2021-05-05,Alta
1445,031,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2019-03-05,Média
1446,086,Caminhão Fora de Estrada,Quebra do eixo traseiro,2024-09-07,Crítica
1447,070,Carregadeira,Desgaste dos pneus,2023-03-07,Baixa
1448,068,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2018-03-07,Média
1449,128,Escavadeira Hidráulica,Quebra do cilindro hidráulico,2023-08-13,Crítica
1450,131,Caminhão Fora de Estrada,Vazamento de óleo do motor,2022-01-04,Média
1451,015,Carregadeira,Danos na caçamba de carga,2020-06-27,Crítica
1452,146,Carregadeira,Falha no sistema hidráulico,2021-08-31,Média
1453,095,Caminhão Fora de Estrada,Falha no sistema de transmissão,2024-08-26,Alta
1454,066,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2023-02-12,Média
1455,147,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2024-02-09,Média
1456,059,Caminhão Fora de Estrada,Desgaste das pastilhas de freio,2022-12-25,Baixa
1457,012,Carregadeira,Desgaste dos pneus,2023-02-20,Baixa
1458,063,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2024-12-29,Média
1459,121,Escavadeira Hidráulica,Falha no sistema de rotação,2021-08-13,Alta
1460,099,Escavadeira Hidráulica,Desgaste dos dentes da caçamba,2024-12-20,Baixa
1461,046,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2024-06-23,Média
1462,142,Perfuratriz,Quebra do motor de perfuração,2023-07-22,Crítica
1463,058,Escavadeira Hidráulica,Falha no sistema de rotação,2024-04-13,Alta
1464,064,Carregadeira,Danos na caçamba de carga,2024-10-05,Crítica
1465,082,Caminhão Fora de Estrada,Vazamento de óleo do motor,2024-02-12,Média
1466,020,Escavadeira Hidráulica,Falha no sistema de rotação,2024-05-30,Alta
1467,031,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2024-03-21,Média
1468,046,Escavadeira Hidráulica,Desgaste dos dentes da caçamba,2024-10-05,Baixa
1469,133,Caminhão Fora de Estrada,Desgaste das pastilhas de freio,2023-10-08,Baixa
1470,103,Caminhão Fora de Estrada,Desgaste das pastilhas de freio,2021-12-01,Baixa
1471,120,Escavadeira Hidráulica,Falha no sistema de rotação,2024-12-24,Alta
1472,080,Perfuratriz,Vazamento de combustível,2022-03-26,Média
1473,023,Britador Primário,Rompimento de correias,2024-11-21,Crítica
1474,003,Caminhão Fora de Estrada,Vazamento de óleo do motor,2020-10-04,Média
1475,052,Britador Primário,Falha no motor elétrico,2019-07-26,Alta
1476,145,Carregadeira,Superaquecimento do motor,2015-01-25,Alta
1477,063,Escavadeira Hidráulica,Quebra do cilindro hidráulico,2024-07-06,Crítica
1478,095,Caminhão Fora de Estrada,Quebra do eixo traseiro,2019-05-22,Crítica
1479,051,Perfuratriz,Falha no compressor de ar,2021-04-04,Alta
1480,039,Britador Primário,Bloqueio por material,2023-06-09,Média
1481,105,Caminhão Fora de Estrada,Desgaste das pastilhas de freio,2023-01-30,Baixa
1482,060,Caminhão Fora de Estrada,Vazamento de óleo do motor,2024-07-07,Média
1483,003,Caminhão Fora de Estrada,Vazamento de óleo do motor,2024-03-14,Média
1484,001,Perfuratriz,Quebra do motor de perfuração,2020-02-13,Crítica
1485,079,Carregadeira,Desgaste dos pneus,2020-11-06,Baixa
1486,053,Caminhão Fora de Estrada,Falha no sistema de transmissão,2020-12-24,Alta
1487,108,Escavadeira Hidráulica,Quebra do cilindro hidráulico,2020-06-18,Crítica
1488,016,Perfuratriz,Falha no compressor de ar,2024-05-01,Alta
1489,072,Carregadeira,Desgaste dos pneus,2023-07-10,Baixa
1490,012,Carregadeira,Falha no sistema hidráulico,2020-03-12,Média
1491,134,Caminhão Fora de Estrada,Quebra do eixo traseiro,2019-08-23,Crítica
1492,096,Carregadeira,Danos na caçamba de carga,2024-12-07,Crítica
1493,022,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2019-09-16,Média
1494,130,Perfuratriz,Falha no compressor de ar,2022-11-09,Alta
1495,101,Perfuratriz,Desgaste da broca,2024-12-24,Baixa
1496,146,Carregadeira,Desgaste dos pneus,2020-08-24,Baixa
1497,112,Carregadeira,Falha no sistema hidráulico,2019-10-08,Média
1498,061,Escavadeira Hidráulica,Falha no sistema de rotação,2022-01-30,Alta
1499,067,Escavadeira Hidráulica,Falha no sistema de rotação,2017-05-11,Alta
1500,101,Perfuratriz,Vazamento de combustível,2024-12-08,Média
1501,082,Caminhão Fora de Estrada,Quebra do eixo traseiro,2024-05-07,Crítica
1502,070,Carregadeira,Falha no sistema hidráulico,2019-06-14,Média
1503,020,Escavadeira Hidráulica,Desgaste dos dentes da caçamba,2024-09-29,Baixa
1504,035,Carregadeira,Desgaste dos pneus,2024-01-02,Baixa
1505,040,Caminhão Fora de Estrada,Desgaste das pastilhas de freio,2016-07-25,Baixa
1506,043,Caminhão Fora de Estrada,Quebra do eixo traseiro,2019-03-16,Crítica
1507,120,Escavadeira Hidráulica,Falha no sistema de rotação,2024-06-16,Alta
1508,105,Caminhão Fora de Estrada,Desgaste das pastilhas de freio,2020-10-09,Baixa
1509,138,Caminhão Fora de Estrada,Vazamento de óleo do motor,2024-07-26,Média
1510,054,Escavadeira Hidráulica,Quebra do cilindro hidráulico,2021-12-01,Crítica
1511,079,Carregadeira,Danos na caçamba de carga,2023-06-27,Crítica
1512,068,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2019-10-05,Média
1513,024,Caminhão Fora de Estrada,Falha no sistema de transmissão,2020-03-18,Alta
1514,078,Caminhão Fora de Estrada,Desgaste das pastilhas de freio,2018-05-02,Baixa
1515,056,Britador Primário,Falha no motor elétrico,2023-03-31,Alta
1516,038,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2022-01-30,Média
1517,064,Carregadeira,Superaquecimento do motor,2022-01-14,Alta
1518,102,Perfuratriz,Desgaste da broca,2024-11-26,Baixa
1519,077,Caminhão Fora de Estrada,Vazamento de óleo do motor,2023-03-25,Média
1520,045,Caminhão Fora de Estrada,Desgaste das pastilhas de freio,2021-10-17,Baixa
1521,104,Escavadeira Hidráulica,Quebra do cilindro hidráulico,2020-09-29,Crítica
1522,143,Carregadeira,Falha no sistema hidráulico,2024-06-30,Média
1523,025,Caminhão Fora de Estrada,Quebra do eixo traseiro,2017-07-19,Crítica
1524,027,Perfuratriz,Falha no compressor de ar,2024-12-30,Alta
1525,032,Britador Primário,Bloqueio por material,2022-08-09,Média
1526,016,Perfuratriz,Falha no compressor de ar,2024-06-23,Alta
1527,034,Carregadeira,Falha no sistema hidráulico,2019-02-18,Média
1528,103,Caminhão Fora de Estrada,Vazamento de óleo do motor,2022-04-30,Média
1529,022,Escavadeira Hidráulica,Falha no sistema de rotação,2019-04-08,Alta
1530,020,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2024-11-11,Média
1531,017,Caminhão Fora de Estrada,Falha no sistema de transmissão,2018-06-06,Alta
1532,114,Caminhão Fora de Estrada,Falha no sistema de transmissão,2023-05-07,Alta
1533,024,Caminhão Fora de Estrada,Vazamento de óleo do motor,2024-06-16,Média
1534,032,Britador Primário,Bloqueio por material,2024-12-09,Média
1535,119,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2019-09-04,Média
1536,044,Escavadeira Hidráulica,Quebra do cilindro hidráulico,2022-11-27,Crítica
1537,102,Perfuratriz,Quebra do motor de perfuração,2024-07-12,Crítica
1538,008,Carregadeira,Danos na caçamba de carga,2024-12-27,Crítica
1539,110,Perfuratriz,Falha no compressor de ar,2020-02-09,Alta
1540,091,Perfuratriz,Falha no compressor de ar,2024-02-29,Alta
1541,048,Caminhão Fora de Estrada,Vazamento de óleo do motor,2024-02-11,Média
1542,072,Carregadeira,Danos na caçamba de carga,2024-08-19,Crítica
1543,039,Britador Primário,Bloqueio por material,2022-12-21,Média
1544,063,Escavadeira Hidráulica,Falha no sistema de rotação,2021-12-06,Alta
1545,128,Escavadeira Hidráulica,Quebra do cilindro hidráulico,2023-09-02,Crítica
1546,141,Escavadeira Hidráulica,Quebra do cilindro hidráulico,2022-12-17,Crítica
1547,016,Perfuratriz,Desgaste da broca,2023-12-27,Baixa
1548,072,Carregadeira,Danos na caçamba de carga,2024-11-16,Crítica
1549,036,Escavadeira Hidráulica,Quebra do cilindro hidráulico,2018-09-10,Crítica
1550,052,Britador Primário,Desgaste das mandíbulas,2019-08-12,Baixa
1551,140,Britador Primário,Bloqueio por material,2020-02-27,Média
1552,098,Caminhão Fora de Estrada,Vazamento de óleo do motor,2020-09-11,Média
1553,123,Carregadeira,Danos na caçamba de carga,2024-12-27,Crítica
1554,089,Caminhão Fora de Estrada,Vazamento de óleo do motor,2024-06-23,Média
1555,100,Carregadeira,Superaquecimento do motor,2022-07-14,Alta
1556,047,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2024-10-08,Média
1557,082,Caminhão Fora de Estrada,Falha no sistema de transmissão,2023-07-31,Alta
1558,008,Carregadeira,Superaquecimento do motor,2024-09-19,Alta
1559,015,Carregadeira,Danos na caçamba de carga,2023-09-12,Crítica
1560,136,Caminhão Fora de Estrada,Vazamento de óleo do motor,2021-04-26,Média
1561,150,Escavadeira Hidráulica,Desgaste dos dentes da caçamba,2021-09-29,Baixa
1562,041,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2024-06-19,Média
1563,064,Carregadeira,Falha no sistema hidráulico,2022-01-28,Média
1564,069,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2024-05-11,Média
1565,057,Escavadeira Hidráulica,Quebra do cilindro hidráulico,2018-06-12,Crítica
1566,091,Perfuratriz,Falha no compressor de ar,2024-03-18,Alta
1567,046,Escavadeira Hidráulica,Desgaste dos dentes da caçamba,2024-06-22,Baixa
1568,082,Caminhão Fora de Estrada,Vazamento de óleo do motor,2023-09-26,Média
1569,008,Carregadeira,Superaquecimento do motor,2024-09-02,Alta
1570,146,Carregadeira,Falha no sistema hidráulico,2021-04-20,Média
1571,145,Carregadeira,Falha no sistema hidráulico,2024-02-14,Média
1572,127,Caminhão Fora de Estrada,Vazamento de óleo do motor,2021-08-11,Média
1573,045,Caminhão Fora de Estrada,Quebra do eixo traseiro,2017-03-20,Crítica
1574,010,Perfuratriz,Desgaste da broca,2023-04-27,Baixa
1575,015,Carregadeira,Falha no sistema hidráulico,2022-03-01,Média
1576,057,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2022-06-13,Média
1577,135,Escavadeira Hidráulica,Quebra do cilindro hidráulico,2024-12-02,Crítica
1578,001,Perfuratriz,Vazamento de combustível,2022-01-08,Média
1579,052,Britador Primário,Desgaste das mandíbulas,2016-06-13,Baixa
1580,088,Escavadeira Hidráulica,Desgaste dos dentes da caçamba,2019-03-28,Baixa
1581,083,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2021-02-25,Média
1582,006,Escavadeira Hidráulica,Desgaste dos dentes da caçamba,2024-03-20,Baixa
1583,037,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2024-05-06,Média
1584,135,Escavadeira Hidráulica,Falha no sistema de rotação,2024-11-19,Alta
1585,019,Escavadeira Hidráulica,Falha no sistema de rotação,2024-07-17,Alta
1586,102,Perfuratriz,Desgaste da broca,2024-08-25,Baixa
1587,087,Caminhão Fora de Estrada,Vazamento de óleo do motor,2022-03-14,Média
1588,083,Escavadeira Hidráulica,Desgaste dos dentes da caçamba,2023-08-19,Baixa
1589,041,Escavadeira Hidráulica,Quebra do cilindro hidráulico,2023-09-14,Crítica
1590,125,Escavadeira Hidráulica,Falha no sistema de rotação,2024-06-25,Alta
1591,045,Caminhão Fora de Estrada,Vazamento de óleo do motor,2022-01-01,Média
1592,058,Escavadeira Hidráulica,Desgaste dos dentes da caçamba,2022-10-03,Baixa
1593,097,Caminhão Fora de Estrada,Vazamento de óleo do motor,2024-03-08,Média
1594,076,Escavadeira Hidráulica,Desgaste dos dentes da caçamba,2020-07-15,Baixa
1595,046,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2024-08-04,Média
1596,147,Escavadeira Hidráulica,Quebra do cilindro hidráulico,2024-11-20,Crítica
1597,146,Carregadeira,Desgaste dos pneus,2021-07-06,Baixa
1598,047,Escavadeira Hidráulica,Falha no sistema de rotação,2024-01-22,Alta
1599,057,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2024-06-30,Média
1600,128,Escavadeira Hidráulica,Desgaste dos dentes da caçamba,2023-06-05,Baixa
1601,085,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2024-07-04,Média
1602,061,Escavadeira Hidráulica,Falha no sistema de rotação,2023-10-10,Alta
1603,082,Caminhão Fora de Estrada,Falha no sistema de transmissão,2024-10-25,Alta
1604,023,Britador Primário,Falha no motor elétrico,2023-07-06,Alta
1605,115,Caminhão Fora de Estrada,Desgaste das pastilhas de freio,2023-03-26,Baixa
1606,068,Escavadeira Hidráulica,Desgaste dos dentes da caçamba,2019-12-12,Baixa
1607,064,Carregadeira,Desgaste dos pneus,2023-05-23,Baixa
1608,090,Perfuratriz,Vazamento de combustível,2023-02-05,Média
1609,028,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2024-02-01,Média
1610,013,Perfuratriz,Quebra do motor de perfuração,2019-01-01,Crítica
1611,113,Perfuratriz,Quebra do motor de perfuração,2023-10-20,Crítica
1612,043,Caminhão Fora de Estrada,Quebra do eixo traseiro,2021-02-01,Crítica
1613,127,Caminhão Fora de Estrada,Quebra do eixo traseiro,2024-07-12,Crítica
1614,090,Perfuratriz,Quebra do motor de perfuração,2024-06-27,Crítica
1615,026,Escavadeira Hidráulica,Quebra do cilindro hidráulico,2020-10-09,Crítica
1616,148,Escavadeira Hidráulica,Desgaste dos dentes da caçamba,2020-07-30,Baixa
1617,042,Caminhão Fora de Estrada,Quebra do eixo traseiro,2024-05-26,Crítica
1618,019,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2021-06-10,Média
1619,076,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2023-02-05,Média
1620,082,Caminhão Fora de Estrada,Vazamento de óleo do motor,2023-12-09,Média
1621,027,Perfuratriz,Desgaste da broca,2024-03-03,Baixa
1622,088,Escavadeira Hidráulica,Desgaste dos dentes da caçamba,2019-06-16,Baixa
1623,097,Caminhão Fora de Estrada,Falha no sistema de transmissão,2024-12-08,Alta
1624,020,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2024-10-08,Média
1625,087,Caminhão Fora de Estrada,Quebra do eixo traseiro,2023-01-28,Crítica
1626,008,Carregadeira,Danos na caçamba de carga,2024-06-28,Crítica
1627,043,Caminhão Fora de Estrada,Quebra do eixo traseiro,2020-04-10,Crítica
1628,041,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2024-02-23,Média
1629,026,Escavadeira Hidráulica,Falha no sistema de rotação,2021-03-28,Alta
1630,053,Caminhão Fora de Estrada,Falha no sistema de transmissão,2019-04-08,Alta
1631,105,Caminhão Fora de Estrada,Vazamento de óleo do motor,2022-02-19,Média
1632,073,Carregadeira,Superaquecimento do motor,2022-05-24,Alta
1633,061,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2024-05-10,Média
1634,013,Perfuratriz,Quebra do motor de perfuração,2017-11-01,Crítica
1635,147,Escavadeira Hidráulica,Quebra do cilindro hidráulico,2023-05-07,Crítica
1636,040,Caminhão Fora de Estrada,Desgaste das pastilhas de freio,2020-03-04,Baixa
1637,093,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2024-03-18,Média
1638,110,Perfuratriz,Desgaste da broca,2024-10-25,Baixa
1639,076,Escavadeira Hidráulica,Quebra do cilindro hidráulico,2023-09-14,Crítica
1640,052,Britador Primário,Bloqueio por material,2022-11-18,Média
1641,007,Carregadeira,Falha no sistema hidráulico,2019-04-03,Média
1642,044,Escavadeira Hidráulica,Falha no sistema de rotação,2022-02-01,Alta
1643,021,Escavadeira Hidráulica,Quebra do cilindro hidráulico,2022-12-20,Crítica
1644,030,Perfuratriz,Vazamento de combustível,2020-06-13,Média
1645,102,Perfuratriz,Quebra do motor de perfuração,2022-10-09,Crítica
1646,126,Escavadeira Hidráulica,Falha no sistema de rotação,2020-02-17,Alta
1647,024,Caminhão Fora de Estrada,Quebra do eixo traseiro,2024-07-30,Crítica
1648,048,Caminhão Fora de Estrada,Vazamento de óleo do motor,2024-09-11,Média
1649,098,Caminhão Fora de Estrada,Vazamento de óleo do motor,2021-07-23,Média
1650,048,Caminhão Fora de Estrada,Quebra do eixo traseiro,2023-04-11,Crítica
1651,012,Carregadeira,Superaquecimento do motor,2024-11-15,Alta
1652,113,Perfuratriz,Quebra do motor de perfuração,2024-12-18,Crítica
1653,068,Escavadeira Hidráulica,Desgaste dos dentes da caçamba,2023-09-26,Baixa
1654,069,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2024-06-12,Média
1655,039,Britador Primário,Bloqueio por material,2021-09-08,Média
1656,022,Escavadeira Hidráulica,Falha no sistema de rotação,2022-11-27,Alta
1657,139,Escavadeira Hidráulica,Quebra do cilindro hidráulico,2024-07-15,Crítica
1658,059,Caminhão Fora de Estrada,Desgaste das pastilhas de freio,2023-11-26,Baixa
1659,100,Carregadeira,Danos na caçamba de carga,2024-03-31,Crítica
1660,138,Caminhão Fora de Estrada,Quebra do eixo traseiro,2023-12-29,Crítica
1661,147,Escavadeira Hidráulica,Desgaste dos dentes da caçamba,2024-11-14,Baixa
1662,122,Carregadeira,Superaquecimento do motor,2023-09-16,Alta
1663,021,Escavadeira Hidráulica,Quebra do cilindro hidráulico,2023-08-20,Crítica
1664,009,Perfuratriz,Falha no compressor de ar,2019-05-11,Alta
1665,031,Escavadeira Hidráulica,Quebra do cilindro hidráulico,2019-11-07,Crítica
1666,045,Caminhão Fora de Estrada,Falha no sistema de transmissão,2024-08-24,Alta
1667,055,Escavadeira Hidráulica,Desgaste dos dentes da caçamba,2019-06-27,Baixa
1668,033,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2024-07-15,Média
1669,109,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2016-10-18,Média
1670,112,Carregadeira,Falha no sistema hidráulico,2022-03-06,Média
1671,038,Escavadeira Hidráulica,Falha no sistema de rotação,2020-12-29,Alta
1672,082,Caminhão Fora de Estrada,Desgaste das pastilhas de freio,2022-02-20,Baixa
1673,023,Britador Primário,Rompimento de correias,2022-11-06,Crítica
1674,143,Carregadeira,Danos na caçamba de carga,2024-12-26,Crítica
1675,142,Perfuratriz,Vazamento de combustível,2017-10-19,Média
1676,071,Escavadeira Hidráulica,Quebra do cilindro hidráulico,2021-04-15,Crítica
1677,004,Escavadeira Hidráulica,Quebra do cilindro hidráulico,2020-05-02,Crítica
1678,029,Carregadeira,Danos na caçamba de carga,2021-09-11,Crítica
1679,039,Britador Primário,Desgaste das mandíbulas,2020-01-29,Baixa
1680,146,Carregadeira,Desgaste dos pneus,2021-10-19,Baixa
1681,028,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2020-10-29,Média
1682,074,Perfuratriz,Vazamento de combustível,2021-06-14,Média
1683,106,Perfuratriz,Vazamento de combustível,2024-09-28,Média
1684,099,Escavadeira Hidráulica,Quebra do cilindro hidráulico,2024-12-22,Crítica
1685,147,Escavadeira Hidráulica,Quebra do cilindro hidráulico,2024-02-08,Crítica
1686,010,Perfuratriz,Falha no compressor de ar,2022-06-07,Alta
1687,071,Escavadeira Hidráulica,Quebra do cilindro hidráulico,2023-01-13,Crítica
1688,037,Escavadeira Hidráulica,Quebra do cilindro hidráulico,2023-10-26,Crítica
1689,010,Perfuratriz,Quebra do motor de perfuração,2024-10-18,Crítica
1690,085,Escavadeira Hidráulica,Desgaste dos dentes da caçamba,2022-09-13,Baixa
1691,013,Perfuratriz,Quebra do motor de perfuração,2022-03-15,Crítica
1692,069,Escavadeira Hidráulica,Falha no sistema de rotação,2024-08-09,Alta
1693,006,Escavadeira Hidráulica,Falha no sistema de rotação,2017-07-04,Alta
1694,078,Caminhão Fora de Estrada,Vazamento de óleo do motor,2016-01-24,Média
1695,072,Carregadeira,Danos na caçamba de carga,2024-08-11,Crítica
1696,026,Escavadeira Hidráulica,Desgaste dos dentes da caçamba,2017-10-25,Baixa
1697,035,Carregadeira,Superaquecimento do motor,2021-07-13,Alta
1698,114,Caminhão Fora de Estrada,Vazamento de óleo do motor,2020-10-02,Média
1699,069,Escavadeira Hidráulica,Quebra do cilindro hidráulico,2024-08-28,Crítica
1700,023,Britador Primário,Desgaste das mandíbulas,2023-11-11,Baixa
1701,114,Caminhão Fora de Estrada,Falha no sistema de transmissão,2016-05-15,Alta
1702,105,Caminhão Fora de Estrada,Quebra do eixo traseiro,2021-08-16,Crítica
1703,133,Caminhão Fora de Estrada,Vazamento de óleo do motor,2024-12-12,Média
1704,015,Carregadeira,Falha no sistema hidráulico,2022-08-14,Média
1705,017,Caminhão Fora de Estrada,Vazamento de óleo do motor,2018-07-01,Média
1706,130,Perfuratriz,Quebra do motor de perfuração,2023-03-05,Crítica
1707,035,Carregadeira,Desgaste dos pneus,2021-11-14,Baixa
1708,045,Caminhão Fora de Estrada,Falha no sistema de transmissão,2018-11-15,Alta
1709,052,Britador Primário,Bloqueio por material,2019-11-17,Média
1710,064,Carregadeira,Desgaste dos pneus,2021-11-10,Baixa
1711,117,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2024-04-12,Média
1712,093,Escavadeira Hidráulica,Desgaste dos dentes da caçamba,2023-12-25,Baixa
1713,071,Escavadeira Hidráulica,Falha no sistema de rotação,2019-12-05,Alta
1714,119,Escavadeira Hidráulica,Quebra do cilindro hidráulico,2022-04-17,Crítica
1715,032,Britador Primário,Bloqueio por material,2022-12-31,Média
1716,062,Perfuratriz,Vazamento de combustível,2024-07-11,Média
1717,126,Escavadeira Hidráulica,Quebra do cilindro hidráulico,2020-04-10,Crítica
1718,046,Escavadeira Hidráulica,Quebra do cilindro hidráulico,2024-06-22,Crítica
1719,142,Perfuratriz,Vazamento de combustível,2020-12-02,Média
1720,089,Caminhão Fora de Estrada,Falha no sistema de transmissão,2024-05-10,Alta
1721,067,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2024-01-09,Média
1722,073,Carregadeira,Desgaste dos pneus,2023-11-09,Baixa
1723,099,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2024-12-16,Média
1724,042,Caminhão Fora de Estrada,Falha no sistema de transmissão,2024-11-11,Alta
1725,057,Escavadeira Hidráulica,Desgaste dos dentes da caçamba,2018-08-21,Baixa
1726,053,Caminhão Fora de Estrada,Vazamento de óleo do motor,2021-06-05,Média
1727,105,Caminhão Fora de Estrada,Desgaste das pastilhas de freio,2023-03-04,Baixa
1728,003,Caminhão Fora de Estrada,Quebra do eixo traseiro,2020-05-12,Crítica
1729,034,Carregadeira,Falha no sistema hidráulico,2022-02-20,Média
1730,003,Caminhão Fora de Estrada,Falha no sistema de transmissão,2019-12-12,Alta
1731,065,Escavadeira Hidráulica,Falha no sistema de rotação,2019-05-11,Alta
1732,071,Escavadeira Hidráulica,Quebra do cilindro hidráulico,2021-03-24,Crítica
1733,097,Caminhão Fora de Estrada,Vazamento de óleo do motor,2024-07-28,Média
1734,118,Perfuratriz,Vazamento de combustível,2024-05-26,Média
1735,056,Britador Primário,Rompimento de correias,2023-08-30,Crítica
1736,078,Caminhão Fora de Estrada,Quebra do eixo traseiro,2024-01-18,Crítica
1737,150,Escavadeira Hidráulica,Vazamento de óleo hidráulico,2021-05-31,Média
1738,002,Escavadeira Hidráulica,Falha no sistema de rotação,2015-08-02,Alta
1739,144,Caminhão Fora de Estrada,Vazamento de óleo do motor,2024-10-07,Média
1740,077,Caminhão Fora de Estrada,Desgaste das pastilhas de freio,2021-12-22,Baixa
